Pair,Mode,Sharpe,MaxDD,FinalPnL,PnL_Latent,PnL_Total,Trades,Universe
WBD-LYV,Static,1.1547621668970467,760.9770807086941,3101.488493406453,-2053.1312861097936,1048.357207296659,5,MEDIA_ENTERTAINMENT
WBD-LYV,WF,0.6126421874501241,4483.103038263627,3410.1306811324266,645.7180058614263,4055.848686993853,2,MEDIA_ENTERTAINMENT
WBD-IMAX,Static,0.8562911515189306,1274.734589883025,2341.923009259816,-1746.126566300621,595.7964429591946,4,MEDIA_ENTERTAINMENT
WBD-IMAX,WF,0.1558253109486011,3572.159329142178,676.3850356570431,836.4146870477174,1512.7997227047604,1,MEDIA_ENTERTAINMENT
SPOT-LYV,Static,0.8585584024683531,824.9455777392022,2161.95880224451,0.0,2161.95880224451,4,MEDIA_ENTERTAINMENT
SPOT-LYV,WF,-0.2674782019130496,1530.8508093928467,-397.8836547337968,0.0,-397.8836547337968,1,MEDIA_ENTERTAINMENT
SPOT-IMAX,Static,1.3842269746522216,744.7496536659326,3483.580288979704,-356.53701671318686,3127.043272266517,6,MEDIA_ENTERTAINMENT
SPOT-IMAX,WF,0.0,0.0,0.0,-230.82853348480944,-230.82853348480944,0,MEDIA_ENTERTAINMENT
LYV-IMAX,Static,0.8439955911947346,994.3669670792738,1472.677987489503,0.0,1472.677987489503,4,MEDIA_ENTERTAINMENT
LYV-IMAX,WF,-0.3062820220329161,2782.3202606739724,-792.9788334380221,-225.1829486980504,-1018.1617821360724,2,MEDIA_ENTERTAINMENT
MAR-HLT,Static,0.5580988142291857,558.5780381921883,734.3726405280916,0.0,734.3726405280916,4,TRAVEL_HOSPITALITY
MAR-HLT,WF,-1.2814621995965776,1945.468739756024,-1525.5608406825634,-215.73687510634355,-1741.297715788907,1,TRAVEL_HOSPITALITY
MAR-ABNB,Static,0.3207783733997529,1805.9471016351133,918.5947350612288,0.0,918.5947350612288,3,TRAVEL_HOSPITALITY
MAR-ABNB,WF,0.272312447816656,1600.8750892129715,621.9014147153545,0.0,621.9014147153545,1,TRAVEL_HOSPITALITY
MAR-EXPE,Static,0.9477466170199482,817.4981973498119,1716.758116825956,0.0,1716.758116825956,4,TRAVEL_HOSPITALITY
MAR-EXPE,WF,-0.0414402966800582,1845.52726021311,-59.25037866212092,-144.9554400619567,-204.20581872407763,1,TRAVEL_HOSPITALITY
MAR-BKNG,Static,0.5014919128490716,981.6369060419206,1041.8338282512009,0.0,1041.8338282512009,3,TRAVEL_HOSPITALITY
MAR-BKNG,WF,0.0,0.0,0.0,0.0,0.0,0,TRAVEL_HOSPITALITY
MAR-RCL,Static,0.5355692497502761,1025.6140950988313,1084.6391775960462,0.0,1084.6391775960462,3,TRAVEL_HOSPITALITY
MAR-RCL,WF,-0.1369193093740249,2083.7203181818586,-246.43282974429164,-429.4245119650884,-675.85734170938,1,TRAVEL_HOSPITALITY
MAR-NCLH,Static,0.5259218413150977,549.8605221981012,863.6789429392422,0.0,863.6789429392422,5,TRAVEL_HOSPITALITY
MAR-NCLH,WF,0.3719998938688473,1209.610776509116,548.6073494658776,0.0,548.6073494658776,1,TRAVEL_HOSPITALITY
MAR-CCL,Static,0.6805061979979408,926.3180010213716,1267.0460374472082,0.0,1267.0460374472082,4,TRAVEL_HOSPITALITY
MAR-CCL,WF,-0.307267593029046,1662.3693834989283,-515.2781331412094,-346.834739202591,-862.1128723438004,1,TRAVEL_HOSPITALITY
MAR-DAL,Static,1.0437967039970275,369.7395056293258,1265.5789965922345,0.0,1265.5789965922345,5,TRAVEL_HOSPITALITY
MAR-DAL,WF,0.0306718321364553,1358.1623790640758,56.72030656155519,0.0,56.72030656155519,2,TRAVEL_HOSPITALITY
MAR-AAL,Static,0.5040962475603287,891.1983581123342,882.3877409193757,0.0,882.3877409193757,3,TRAVEL_HOSPITALITY
MAR-AAL,WF,0.2472273022857926,1782.301553003116,457.5887979731965,0.0,457.5887979731965,1,TRAVEL_HOSPITALITY
HLT-ABNB,Static,0.4211417684288726,675.0135214054712,602.8227750631903,0.0,602.8227750631903,3,TRAVEL_HOSPITALITY
HLT-ABNB,WF,-0.1293836950500029,2385.225941159638,-283.1663675818522,-277.6662717767624,-560.8326393586146,1,TRAVEL_HOSPITALITY
HLT-EXPE,Static,0.6073580464061266,615.3842670169183,888.0854681470241,0.0,888.0854681470241,4,TRAVEL_HOSPITALITY
HLT-EXPE,WF,0.0,0.0,0.0,847.0242952177897,847.0242952177897,0,TRAVEL_HOSPITALITY
HLT-BKNG,Static,0.4056331085566251,673.5026306447153,463.4191976775753,17.076072009492464,480.4952696870678,3,TRAVEL_HOSPITALITY
HLT-BKNG,WF,0.0835413163724535,443.9486858532256,61.61852554610096,0.0,61.61852554610096,1,TRAVEL_HOSPITALITY
HLT-RCL,Static,0.046336046475626,775.0112385392775,61.58543803770221,104.6876905233853,166.2731285610875,2,TRAVEL_HOSPITALITY
HLT-RCL,WF,0.0,0.0,0.0,-237.76726378979285,-237.76726378979285,0,TRAVEL_HOSPITALITY
HLT-NCLH,Static,1.22684222270603,717.3835804127132,2033.9721457911592,0.0,2033.9721457911592,6,TRAVEL_HOSPITALITY
HLT-NCLH,WF,0.8775226146900752,342.3178580655241,742.0790402913285,0.0,742.0790402913285,1,TRAVEL_HOSPITALITY
HLT-CCL,Static,0.6055593616413825,791.3655228649018,690.5883950313682,0.0,690.5883950313682,3,TRAVEL_HOSPITALITY
HLT-CCL,WF,0.4795386386188791,2346.5340510673414,1264.9724612414109,0.0,1264.9724612414109,2,TRAVEL_HOSPITALITY
HLT-DAL,Static,0.7936563239598026,751.8452464225626,1485.1848542681764,0.0,1485.1848542681764,5,TRAVEL_HOSPITALITY
HLT-DAL,WF,0.3381833818421849,878.3918534793,488.5083655065203,108.73872322919408,597.2470887357144,1,TRAVEL_HOSPITALITY
HLT-AAL,Static,0.6028138304888983,1081.5570424106004,1650.6185762425769,0.0,1650.6185762425769,5,TRAVEL_HOSPITALITY
HLT-AAL,WF,0.002381649199353,2095.576928329725,4.792866840509099,0.0,4.792866840509099,1,TRAVEL_HOSPITALITY
ABNB-EXPE,Static,0.0812058148105298,1874.070261411332,267.9182142402372,0.0,267.9182142402372,3,TRAVEL_HOSPITALITY
ABNB-EXPE,WF,0.0,0.0,0.0,0.0,0.0,0,TRAVEL_HOSPITALITY
ABNB-BKNG,Static,0.0774820662713963,1625.0284872456275,252.8967317331453,0.0,252.8967317331453,3,TRAVEL_HOSPITALITY
ABNB-BKNG,WF,0.0,0.0,0.0,0.0,0.0,0,TRAVEL_HOSPITALITY
ABNB-RCL,Static,-0.0676449481211772,1723.250544483909,-255.31106848273868,0.0,-255.31106848273868,3,TRAVEL_HOSPITALITY
ABNB-RCL,WF,-0.0626466979679732,991.2087295056848,-104.35757687995869,0.0,-104.35757687995869,1,TRAVEL_HOSPITALITY
ABNB-NCLH,Static,0.0968155581021717,1711.610247054099,413.66104845914566,0.0,413.66104845914566,3,TRAVEL_HOSPITALITY
ABNB-NCLH,WF,0.4919756760979636,2319.165901049221,1742.8297980267191,0.0,1742.8297980267191,1,TRAVEL_HOSPITALITY
ABNB-CCL,Static,-0.0326155235495929,1638.1557687506297,-119.93757212989706,0.0,-119.93757212989706,3,TRAVEL_HOSPITALITY
ABNB-CCL,WF,0.8744515765080965,634.015178873496,1670.3638003626468,0.0,1670.3638003626468,1,TRAVEL_HOSPITALITY
ABNB-DAL,Static,0.1234991259215923,1787.086921571483,556.1292991111573,0.0,556.1292991111573,3,TRAVEL_HOSPITALITY
ABNB-DAL,WF,0.0,0.0,0.0,0.0,0.0,0,TRAVEL_HOSPITALITY
ABNB-AAL,Static,0.2795255398236314,1600.6466573887524,796.6205243245614,0.0,796.6205243245614,3,TRAVEL_HOSPITALITY
ABNB-AAL,WF,0.0,0.0,0.0,0.0,0.0,0,TRAVEL_HOSPITALITY
EXPE-BKNG,Static,-0.1235408594939442,1034.5656089696658,-239.8986708761885,-109.4868793543216,-349.3855502305101,2,TRAVEL_HOSPITALITY
EXPE-BKNG,WF,-0.4452638045022576,1831.4790277841475,-910.7673945653931,0.0,-910.7673945653931,1,TRAVEL_HOSPITALITY
EXPE-RCL,Static,0.4663518874410591,1239.4167040088464,1065.5372476629211,282.00969355907534,1347.5469412219963,4,TRAVEL_HOSPITALITY
EXPE-RCL,WF,-0.4621070695827569,2142.1955177225527,-1389.5846100107374,-487.0184787291635,-1876.6030887399008,1,TRAVEL_HOSPITALITY
EXPE-NCLH,Static,0.7192188088892568,974.622596293426,1548.6265833439688,87.90916985774112,1636.53575320171,2,TRAVEL_HOSPITALITY
EXPE-NCLH,WF,0.3498919824267538,969.9126739707178,695.1918268330223,0.0,695.1918268330223,1,TRAVEL_HOSPITALITY
EXPE-CCL,Static,0.5357660160110113,1577.056693153597,1115.2124652173434,387.3434329248182,1502.5558981421616,2,TRAVEL_HOSPITALITY
EXPE-CCL,WF,0.0,0.0,0.0,-558.1698082986509,-558.1698082986509,0,TRAVEL_HOSPITALITY
EXPE-DAL,Static,0.0539226676202235,682.1238998976909,67.90257266430461,-4.684644061223004,63.21792860308161,1,TRAVEL_HOSPITALITY
EXPE-DAL,WF,0.2068898133188151,3345.409540088473,1003.3721247493525,95.56693315708075,1098.9390579064332,1,TRAVEL_HOSPITALITY
EXPE-AAL,Static,0.2901014527464775,1962.84105601438,748.4784977618126,-1343.8015288346674,-595.3230310728547,2,TRAVEL_HOSPITALITY
EXPE-AAL,WF,0.3403392599917271,1499.590288060323,802.5920380386865,-836.2956175494423,-33.703579510755844,1,TRAVEL_HOSPITALITY
BKNG-RCL,Static,0.2971962023550585,599.6754698163129,372.3046361509822,131.37743589872036,503.6820720497026,3,TRAVEL_HOSPITALITY
BKNG-RCL,WF,0.3618272355966586,203.44502431935368,156.44040664916167,0.0,156.44040664916167,1,TRAVEL_HOSPITALITY
BKNG-NCLH,Static,-0.6248784549269228,2002.0939469131745,-963.1694388108692,0.0,-963.1694388108692,2,TRAVEL_HOSPITALITY
BKNG-NCLH,WF,0.5762251568881706,1108.9545803788242,1099.86782219712,0.0,1099.86782219712,1,TRAVEL_HOSPITALITY
BKNG-CCL,Static,-0.1002045825390048,1092.634880586181,-152.17809408383755,0.0,-152.17809408383755,2,TRAVEL_HOSPITALITY
BKNG-CCL,WF,0.7739283302964122,1714.8348993403615,2250.456272181269,0.0,2250.456272181269,1,TRAVEL_HOSPITALITY
BKNG-DAL,Static,0.0584847050947599,1761.0823025035193,114.89810459446778,110.8647322783204,225.76283687278817,3,TRAVEL_HOSPITALITY
BKNG-DAL,WF,0.470535378563955,1370.856979480303,987.9267974571565,0.0,987.9267974571565,1,TRAVEL_HOSPITALITY
BKNG-AAL,Static,-0.1522071969632014,3200.364586955179,-537.9568136669969,0.0,-537.9568136669969,4,TRAVEL_HOSPITALITY
BKNG-AAL,WF,0.3028898411794686,1169.4113630188451,634.5235407057105,0.0,634.5235407057105,1,TRAVEL_HOSPITALITY
RCL-NCLH,Static,-0.0135756233140052,1973.0162281110493,-26.64661093016582,0.0,-26.64661093016582,2,TRAVEL_HOSPITALITY
RCL-NCLH,WF,0.9793481482300538,842.2052359915645,1700.5812312340156,0.0,1700.5812312340156,1,TRAVEL_HOSPITALITY
RCL-CCL,Static,1.0237870758459549,726.0802724367585,1825.3668177545007,0.0,1825.3668177545007,4,TRAVEL_HOSPITALITY
RCL-CCL,WF,0.8499616778049779,545.8883955647373,1062.5457119429211,-370.59903663418754,691.9466753087336,1,TRAVEL_HOSPITALITY
RCL-DAL,Static,-0.4840021666014825,2654.0650103114326,-1289.7263155883809,397.002680332672,-892.7236352557088,2,TRAVEL_HOSPITALITY
RCL-DAL,WF,0.6158488561333431,912.8431998847568,1137.2804763625704,0.0,1137.2804763625704,1,TRAVEL_HOSPITALITY
RCL-AAL,Static,-0.3599103233159213,4906.971224240204,-1857.2302543894543,0.0,-1857.2302543894543,3,TRAVEL_HOSPITALITY
RCL-AAL,WF,0.2406256286150843,3656.101650620482,1022.0938224767694,0.0,1022.0938224767694,1,TRAVEL_HOSPITALITY
NCLH-CCL,Static,-0.2373198899517952,1548.8583417417024,-494.1437819113184,0.0,-494.1437819113184,2,TRAVEL_HOSPITALITY
NCLH-CCL,WF,-1.65322587826774,2009.7304247820712,-1875.124892267124,-656.8216948614781,-2531.946587128602,1,TRAVEL_HOSPITALITY
NCLH-DAL,Static,0.3249541068680801,851.4822418069839,498.8532413672576,0.0,498.8532413672576,3,TRAVEL_HOSPITALITY
NCLH-DAL,WF,-0.3183116699276556,1238.0676447485737,-641.277729349249,-46.9791140980117,-688.2568434472606,1,TRAVEL_HOSPITALITY
NCLH-AAL,Static,0.5079427604084696,1670.0954116944886,1893.1624693293213,0.0,1893.1624693293213,4,TRAVEL_HOSPITALITY
NCLH-AAL,WF,-0.1118297474455352,2459.754647801956,-298.845466767855,0.0,-298.845466767855,1,TRAVEL_HOSPITALITY
CCL-DAL,Static,0.0065243901894352,1295.422230598718,12.507194131292826,0.0,12.507194131292826,2,TRAVEL_HOSPITALITY
CCL-DAL,WF,0.1094372714822421,2954.7959805588257,375.1614128356444,-225.0650725988586,150.0963402367858,1,TRAVEL_HOSPITALITY
CCL-AAL,Static,-0.0714107294306833,3663.415862643849,-269.247684807884,-959.0408397748304,-1228.2885245827142,3,TRAVEL_HOSPITALITY
CCL-AAL,WF,0.151170288164709,2490.4180703432207,412.8533236634202,0.0,412.8533236634202,1,TRAVEL_HOSPITALITY
DAL-AAL,Static,0.5794372871164295,728.6127756071176,958.1796496051668,0.0,958.1796496051668,2,TRAVEL_HOSPITALITY
DAL-AAL,WF,-0.0886096192184929,2713.483645882686,-218.14218284615544,0.0,-218.14218284615544,1,TRAVEL_HOSPITALITY
VZ-T,Static,0.6028550935766053,603.7474073620465,984.5571104348104,-247.0258166834466,737.5312937513638,5,TELECOMS
VZ-T,WF,0.2236980477192527,881.891364939946,481.4489459195853,0.0,481.4489459195853,2,TELECOMS
VZ-TMUS,Static,0.5065082460002301,615.528530126388,744.0247493965694,-283.8391658537171,460.1855835428523,4,TELECOMS
VZ-TMUS,WF,0.0,0.0,0.0,0.0,0.0,0,TELECOMS
VZ-CHTR,Static,0.7215192425299747,630.525057606051,1290.28867734653,-4.3800758251138205,1285.908601521416,4,TELECOMS
VZ-CHTR,WF,-0.1570287602677137,1586.605335419608,-264.52953991249063,772.1797329213368,507.6501930088462,2,TELECOMS
VZ-CMCSA,Static,1.201102685090923,519.5217460545709,1888.0962778915368,-340.6094924551121,1547.4867854364247,5,TELECOMS
VZ-CMCSA,WF,1.1678494246654505,209.9723340745686,561.0867427671843,802.9621815513602,1364.0489243185446,1,TELECOMS
VZ-KT,Static,0.9162177080292084,556.8196411713645,1562.6633574494838,-228.49202315683283,1334.171334292651,5,TELECOMS
VZ-KT,WF,-1.037946797118951,1430.1463919778437,-1257.8613004159577,0.0,-1257.8613004159577,1,TELECOMS
VZ-SKM,Static,0.8643331338667758,815.9857671935329,1300.6257183802377,-42.70763790012475,1257.9180804801128,5,TELECOMS
VZ-SKM,WF,0.4729831468539636,914.4479770252658,906.2215226211822,0.0,906.2215226211822,2,TELECOMS
T-TMUS,Static,-0.0230443538131716,991.7172545780244,-31.86413789179386,0.0,-31.86413789179386,4,TELECOMS
T-TMUS,WF,0.0,0.0,0.0,-99.28799457959826,-99.28799457959826,0,TELECOMS
T-CHTR,Static,-0.3671043309394983,1909.300436706928,-863.3217208800917,0.0,-863.3217208800917,3,TELECOMS
T-CHTR,WF,0.0,0.0,0.0,2697.8060808902,2697.8060808902,0,TELECOMS
T-CMCSA,Static,-0.3333893597932088,1164.1126344605148,-409.1251060860571,-6.2075585615235696,-415.3326646475807,1,TELECOMS
T-CMCSA,WF,0.0,0.0,0.0,-3272.6881178686226,-3272.6881178686226,0,TELECOMS
T-KT,Static,0.7855058003622494,555.7552278135169,1134.7817685170592,0.0,1134.7817685170592,6,TELECOMS
T-KT,WF,0.5110515179092917,1411.640653483466,1352.5617494035855,0.0,1352.5617494035855,1,TELECOMS
T-SKM,Static,-0.6835537131770612,2286.835421081832,-1451.134954966696,0.0,-1451.134954966696,2,TELECOMS
T-SKM,WF,1.0206227124884766,715.9348601733284,2028.800024953836,0.0,2028.800024953836,2,TELECOMS
TMUS-CHTR,Static,0.5127165819935842,1397.835807405605,1318.51525613576,0.0,1318.51525613576,4,TELECOMS
TMUS-CHTR,WF,0.5403216703693198,2300.231952645197,1978.226790913756,395.8093183565648,2374.0361092703206,1,TELECOMS
TMUS-CMCSA,Static,-1.1453818097307038,1867.3491472764235,-1490.6516943828426,131.27916977478702,-1359.3725246080555,2,TELECOMS
TMUS-CMCSA,WF,-0.8898443680546243,2004.9906889936688,-1636.3960570011702,0.0,-1636.3960570011702,2,TELECOMS
TMUS-KT,Static,0.4931643761033451,1136.242826074523,884.7622667216436,0.0,884.7622667216436,4,TELECOMS
TMUS-KT,WF,-0.5541667320163629,4147.83044403276,-2314.2359838163884,-67.64662734842659,-2381.882611164815,1,TELECOMS
TMUS-SKM,Static,-0.2290644666076139,1809.7048760146176,-425.2403833506262,0.0,-425.2403833506262,3,TELECOMS
TMUS-SKM,WF,1.2471555491627198,996.0331883368722,2605.9450044851083,0.0,2605.9450044851083,2,TELECOMS
CHTR-CMCSA,Static,0.3583107908676102,1346.5356560281982,877.404593298524,-1426.5705374155527,-549.1659441170287,3,TELECOMS
CHTR-CMCSA,WF,0.696063851891156,2091.528187795843,1690.67108592858,0.0,1690.67108592858,2,TELECOMS
CHTR-KT,Static,1.2875592193198453,698.6003177832408,2491.470118718204,-1600.4711404627417,890.9989782554619,3,TELECOMS
CHTR-KT,WF,0.0,0.0,0.0,427.33529083309065,427.33529083309065,0,TELECOMS
CHTR-SKM,Static,0.2592200976662255,867.5076354555741,402.4476642869135,-1124.949410944341,-722.5017466574275,2,TELECOMS
CHTR-SKM,WF,1.3378636778438533,701.3894766627743,2451.020259999162,0.0,2451.020259999162,1,TELECOMS
CMCSA-KT,Static,0.4568434276084902,774.8476955339305,680.3486179545346,-428.843167464448,251.50545049008664,3,TELECOMS
CMCSA-KT,WF,0.7548513090062211,791.6753707145426,1638.1608353384838,0.0,1638.1608353384838,1,TELECOMS
CMCSA-SKM,Static,0.8520811201309231,1223.3433197190625,2077.845702580708,-604.7062169344877,1473.1394856462202,5,TELECOMS
CMCSA-SKM,WF,-0.4673136222767031,755.4424678263712,-436.612196055814,0.0,-436.612196055814,1,TELECOMS
KT-SKM,Static,-0.9997628764654888,2234.1883676866946,-1635.824164160944,0.0,-1635.824164160944,1,TELECOMS
KT-SKM,WF,-0.8538638152794169,1502.21834102526,-1158.743090985922,0.0,-1158.743090985922,2,TELECOMS
AMT-PLD,Static,0.4782352815042645,1073.924196053181,988.9190089596776,-120.96780504136552,867.9512039183122,2,REITS
AMT-PLD,WF,0.0,0.0,0.0,1724.9815893584814,1724.9815893584814,0,REITS
AMT-EQIX,Static,0.546916630070808,1046.6889766480506,1168.1559126658854,-70.120420521924,1098.0354921439614,2,REITS
AMT-EQIX,WF,0.0,0.0,0.0,0.0,0.0,0,REITS
AMT-CCI,Static,0.2112074550047886,610.0266642591228,215.67742819022928,-117.11645981176542,98.56096837846384,3,REITS
AMT-CCI,WF,0.0,0.0,0.0,0.0,0.0,0,REITS
AMT-O,Static,1.2034991794683598,447.84355071244073,954.510480417823,-293.7773486092509,660.7331318085721,4,REITS
AMT-O,WF,0.1689623944422376,613.7068618982925,182.75605924725204,-746.2889560026393,-563.5328967553874,1,REITS
AMT-PSA,Static,0.7598242803165396,628.3731307674867,1017.5883594868023,-225.20943892874016,792.3789205580622,3,REITS
AMT-PSA,WF,0.0,0.0,0.0,292.6112986504893,292.6112986504893,0,REITS
AMT-SPG,Static,0.4702806441258687,1137.516613969142,1034.5589312617606,-10.111278817258611,1024.447652444502,2,REITS
AMT-SPG,WF,-1.0687120307808076,1645.7912385734785,-980.669386062236,0.0,-980.669386062236,1,REITS
AMT-AVB,Static,0.8328293469773917,605.2285608741352,1229.8621198586218,152.03301348537468,1381.8951333439963,2,REITS
AMT-AVB,WF,0.0,0.0,0.0,0.0,0.0,0,REITS
AMT-VTR,Static,0.427732435016415,697.9261693991627,729.0338072592004,-25.090061856931943,703.9437454022685,2,REITS
AMT-VTR,WF,-0.2588691538230753,1165.3339103380608,-447.2995768562,0.0,-447.2995768562,1,REITS
AMT-WELL,Static,0.5903057148780753,893.7628027664636,1230.8640436670585,3.987414681952302,1234.8514583490107,2,REITS
AMT-WELL,WF,-1.1779502132425606,2318.0041908087246,-1899.1798600387883,0.0,-1899.1798600387883,1,REITS
PLD-EQIX,Static,0.7224452859883908,960.2560142084076,1301.223553578836,-336.2867763616508,964.9367772171852,2,REITS
PLD-EQIX,WF,0.1097012165772807,1337.4520308112656,178.4234223142922,0.0,178.4234223142922,1,REITS
PLD-CCI,Static,0.1356471629467302,1096.0364522988095,245.5955011264844,-188.78494645090976,56.81055467557459,2,REITS
PLD-CCI,WF,0.6975576262647806,1016.5848771710374,1249.362896246969,-529.7411994805097,719.6216967664593,1,REITS
PLD-O,Static,0.2954963609728965,1697.5302807633254,594.5504928902491,-302.72098739419494,291.82950549605414,2,REITS
PLD-O,WF,0.0,0.0,0.0,-966.1943184759434,-966.1943184759434,0,REITS
PLD-PSA,Static,0.6541564011446548,904.4670417461308,1006.0519338526384,-157.83859920460372,848.2133346480347,2,REITS
PLD-PSA,WF,0.0,0.0,0.0,0.0,0.0,0,REITS
PLD-SPG,Static,0.3107627775926231,2032.3111818761704,717.6007168692006,-393.5256275595541,324.07508930964656,2,REITS
PLD-SPG,WF,0.1275916862588483,1727.7389862157313,313.5330736521977,0.0,313.5330736521977,1,REITS
PLD-AVB,Static,0.390897945608491,1967.9164549063664,886.4859422047693,-257.4176723834645,629.0682698213049,2,REITS
PLD-AVB,WF,0.0,0.0,0.0,1188.5507338460295,1188.5507338460295,0,REITS
PLD-VTR,Static,0.9611514570648954,995.7442110906278,1944.7644466396505,-324.22484153994964,1620.5396050997008,2,REITS
PLD-VTR,WF,0.0,0.0,0.0,-1645.224974660594,-1645.224974660594,0,REITS
PLD-WELL,Static,0.8782959454543867,1012.141595055636,1731.683034057884,-328.92672764945434,1402.7563064084295,2,REITS
PLD-WELL,WF,0.0,0.0,0.0,0.0,0.0,0,REITS
EQIX-CCI,Static,0.1478926841433952,1188.4230412339848,459.4743519714899,0.0,459.4743519714899,3,REITS
EQIX-CCI,WF,0.7693135362757016,1315.045874606163,1754.6769008656606,683.5981142334206,2438.275015099081,1,REITS
EQIX-O,Static,0.1746808472703514,1099.4895413378847,538.2945975191255,0.0,538.2945975191255,3,REITS
EQIX-O,WF,0.5491648270311656,1372.596711178578,1279.7598474023744,-276.6254016808329,1003.1344457215414,1,REITS
EQIX-PSA,Static,-0.183380992577766,974.2663182573674,-306.49214465693905,0.0,-306.49214465693905,2,REITS
EQIX-PSA,WF,0.0,0.0,0.0,-165.94579058082934,-165.94579058082934,0,REITS
EQIX-SPG,Static,-0.1088262934470487,1058.4171717455486,-203.0675567518496,0.0,-203.0675567518496,3,REITS
EQIX-SPG,WF,0.0,0.0,0.0,-406.3404502052186,-406.3404502052186,0,REITS
EQIX-AVB,Static,0.2330733196859401,738.168570784677,427.7441952236803,0.0,427.7441952236803,3,REITS
EQIX-AVB,WF,0.0,0.0,0.0,-577.4962363345513,-577.4962363345513,0,REITS
EQIX-VTR,Static,0.1125668596652463,1077.6528028540863,328.5170764129515,0.0,328.5170764129515,3,REITS
EQIX-VTR,WF,0.0,0.0,0.0,-570.4107837392049,-570.4107837392049,0,REITS
EQIX-WELL,Static,0.1290200852960954,1117.2774618460826,407.4676037663591,0.0,407.4676037663591,3,REITS
EQIX-WELL,WF,0.0,0.0,0.0,-609.5260340647542,-609.5260340647542,0,REITS
CCI-O,Static,0.2040839801157638,664.3852694344562,202.8866330617392,250.60270635725675,453.489339418996,2,REITS
CCI-O,WF,0.3806893396390495,667.0594111088112,518.2654720649621,-90.21940542969708,428.046066635265,1,REITS
CCI-PSA,Static,0.5557608123291257,978.8520854374436,678.881272798562,0.0,678.881272798562,3,REITS
CCI-PSA,WF,0.9210967843457905,347.46110034848834,762.5132889190896,0.0,762.5132889190896,1,REITS
CCI-SPG,Static,0.8594634154768953,706.530936282092,1509.1986770723795,0.0,1509.1986770723795,3,REITS
CCI-SPG,WF,-0.6720831831977763,1459.0815538151362,-742.1831335440422,177.2996322677747,-564.8835012762675,1,REITS
CCI-AVB,Static,0.7885484217197948,1081.6479575853257,1713.0467578748285,0.0,1713.0467578748285,3,REITS
CCI-AVB,WF,0.0,0.0,0.0,366.4507822669469,366.4507822669469,0,REITS
CCI-VTR,Static,0.7732196107381448,955.718107505365,1735.549696007633,0.0,1735.549696007633,3,REITS
CCI-VTR,WF,0.0,0.0,0.0,0.0,0.0,0,REITS
CCI-WELL,Static,0.7144361017907732,877.562981050198,1525.2381308749257,0.0,1525.2381308749257,3,REITS
CCI-WELL,WF,0.0,0.0,0.0,0.0,0.0,0,REITS
O-PSA,Static,0.8419070839926434,475.0546861949852,724.7769315049704,0.0,724.7769315049704,4,REITS
